,addr:city,addr:housenumber,addr:postcode,addr:street,ais,amenity,in:pois,lat,lon,name
458992753,Fortaleza,1477,,Rua Leonardo Mota,1,fast_food,True,-3.7390657999999988,-38.496922600000005,El Chancho
463669465,Fortaleza,1905,,Rua Padre Valdevino,1,pharmacy,True,-3.7419636428036136,-38.50717256991603,Evidence - Farmácia com Manipulação
477415973,Fortaleza,1317,,Rua Canuto de Aguiar,1,restaurant,True,-3.7319012433797756,-38.490841355703616,Coco Bambu
477417154,Fortaleza,1014,,Rua Pereira Valente,1,pharmacy,True,-3.733945542290953,-38.49243941981648,Extrafarma
477417246,Fortaleza,597,,Avenida Senador Virgílio Távora,1,fast_food,True,-3.7331372989137104,-38.491646535006126,Porpino Burger
478493260,Fortaleza,167,,Avenida Júlio Abreu,1,restaurant,True,-3.7356098731397096,-38.48758695092087,Pizzaiolo Pizzaria
480522697,Fortaleza,1356,,Rua Ana Bilhar,1,restaurant,True,-3.7317429499999992,-38.48809239999999,Assis O Rei da Picanha II
481398852,,2023,,Avenida Barão de Studart,1,ice_cream,True,-3.741385469581914,-38.50855431287252,Sorveteria Juarez
481635808,,1555,,Rua Doutor José Lourenço,1,restaurant,True,-3.7370687236284685,-38.50835641083703,Sabor de Panela
481635810,,501,,Rua João Carvalho,1,restaurant,True,-3.7371857,-38.50845865,Officina Della Pizza
482269143,,2000,,Avenida Senador Virgílio Távora,1,school,True,-3.743901164409012,-38.49651906572958,Colégio Santa Cecília
484559408,,685,,Avenida Dom Luís,1,restaurant,True,-3.733738757888346,-38.49518188559076,Picanha do Cowboy
484559411,Fortaleza,737,,Avenida Dom Luís,1,restaurant,True,-3.7338960499999994,-38.49453739999999,Taco e Pizza
484559413,Fortaleza,879,,Avenida Dom Luís,1,fast_food,True,-3.7342850000000003,-38.49355070000001,Bebelu Sanduíches
484559414,Fortaleza,911,,Avenida Dom Luís,1,university,True,-3.734238142492823,-38.493149870634795,Unichristus
495514114,,996,,Rua Carlos Vasconcelos,1,restaurant,True,-3.7305391,-38.510335,Dom Pastel
510850333,Fortaleza,1780,60165-080,Avenida da Abolição,1,fast_food,True,-3.725197021789593,-38.50327954572124,Habib's
525727769,,1673,,Rua Costa Barros,1,fast_food,True,-3.730968,-38.50915620000001,Puro Açaí Aldeota
539639213,Fortaleza,1810,60165-080,Avenida da Abolição,1,bank,True,-3.725358181115819,-38.50292996880849,Bradesco
539639214,Fortaleza,1798,60165-080,Avenida da Abolição,1,pharmacy,True,-3.7252994660035066,-38.503096534336834,Pague Menos
548161693,,210,,Rua Coronel Jucá,1,bar,True,-3.733273662110762,-38.49008455843533,Floresta Brasil
555271186,,5,,Rua dos Pacajús,1,pub,True,-3.7193238565380136,-38.51440427774188,Bar do Mincharia
598354377,Fortaleza,1200,60165-068,Avenida Monsenhor Tabosa,1,bank,True,-3.724520509665025,-38.508431679071336,Bradesco
598354381,Fortaleza,1101,60165-065,Avenida Monsenhor Tabosa,1,pharmacy,True,-3.724003446323029,-38.50935902837899,Farmácia FTB
598354382,Fortaleza,1085,60165-065,Avenida Monsenhor Tabosa,1,pharmacy,True,-3.723991481671748,-38.509449936859006,Pague Menos
607949073,Fortaleza,1168,60150-161,Avenida Santos Dumont,1,hospital,True,-3.73172844879777,-38.513350953102545,Hospital Gênesis
612365197,Fortaleza,2004,60150-161,Avenida Santos Dumont,1,bank,True,-3.733991232437459,-38.50608041279797,Bradesco
613062847,Fortaleza,43,60110-355,Rua João Cordeiro,1,restaurant,True,-3.720741097947377,-38.51140049826823,Brazão Churrascaria e Restaurante
617195094,Fortaleza,2308,60165-080,Avenida da Abolição,1,bank,True,-3.7267403256074583,-38.4982927303901,Banco do Brasil
625791560,Fortaleza,160,60160-240,Avenida Júlio Abreu,1,restaurant,True,-3.7361915804194417,-38.48759191981005,Take a Juice!
625791561,Fortaleza,160,60160-240,Avenida Júlio Abreu,1,fast_food,True,-3.7361909306196033,-38.48756121672981,Praieiro
625791562,Fortaleza,160,60160-240,Avenida Júlio Abreu,1,restaurant,True,-3.73619023927869,-38.487530477077115,Mango
625791566,Fortaleza,160,60160-240,Avenida Júlio Abreu,1,restaurant,True,-3.7361874506712174,-38.48742404442197,Pizza da Mirian
625791576,Fortaleza,160,60160-240,Avenida Júlio Abreu,1,restaurant,True,-3.7361835320224435,-38.48727234502794,Uau Pizza Delivery
627366907,Fortaleza,1281,60120-021,Rua Silva Paulet,1,cafe,True,-3.736399851338433,-38.505844445617356,Bleecker Café
628441665,Fortaleza,933,60110-301,Rua João Cordeiro,1,restaurant,True,-3.728437147473885,-38.51378088530523,Restaurante Sesc
629314975,Fortaleza,2361,60165-120,Avenida Beira Mar,1,fast_food,True,-3.724945234433371,-38.499072732409275,Subway
629314976,Fortaleza,2361,60165-120,Avenida Beira Mar,1,restaurant,True,-3.724876325983701,-38.49940516976208,Vignoli
657988584,Fortaleza,81,60120-013,Avenida Barão de Studart,1,cafe,True,-3.72475913910084,-38.50312534453386,Café Vida
659332937,Fortaleza,640,60120-000,Avenida Barão de Studart,1,bank,True,-3.7295249699921924,-38.50530181931485,Caixa Econômica Federal
659332947,Fortaleza,920,60115-081,Rua Barão de Aracati,1,bank,True,-3.7295956297472443,-38.5110357922105,Banco do Brasil
662093955,Fortaleza,683,60150-970,Rua Maria Tomásia,1,post_office,True,-3.735710779928711,-38.49584528832357,Correios
672012841,Fortaleza,256,60170-055,Avenida Desembargador Moreira,1,restaurant,True,-3.7294112245563262,-38.49645224662153,Sabor de Mar
7100617,,630,,Rua João Carvalho,1,school,True,-3.73826795,-38.5071864,Colégio Christus Silva Paulet
8828576,Fortaleza,2056,60140-160,Avenida Padre Antônio Tomás,1,hospital,True,-3.7421963666666667,-38.4943645,Hospital Hapvida Aldeota
2052024940,Fortaleza,2821,,Avenida Presidente Costa e Silva,7,restaurant,True,-3.8211426,-38.5570401,Vieira Alves Restaurante
2052027063,Fortaleza,200,,Rua G,7,pharmacy,True,-3.8210804,-38.556036,Extrafarma (Pátio Arvoredo)
3028521168,,55,,Avenida Washington Soares,7,dentist,True,-3.7538641,-38.4906286,Consultório Dr Marcilio e Dra Isabel
3960509239,,723,,Avenida Washington Soares,7,fast_food,True,-3.760608,-38.4827149,X do João
4228668121,,747,,Avenida Washington Soares,7,pub,True,-3.7608486,-38.4826996,Noite a Fora
4464236693,Fortaleza,2721,,Avenida Presidente Costa e Silva,7,bank,True,-3.8206939,-38.5572037,Caixa Econômica Federal (José Walter)
4464236695,Fortaleza,2721,,Avenida Presidente Costa e Silva,7,pharmacy,True,-3.8209656,-38.557184,Pague Menos (Posto Itapery)
4468114747,Fortaleza,2913,,Avenida Presidente Costa e Silva,7,restaurant,True,-3.8220408,-38.5544942,Peixe Vivo Restaurnate
4470018481,Fortaleza,444,,Rua Itaperi,7,school,True,-3.816783,-38.5561409,Fagundes Varela Colegio
4476004542,Fortaleza,228,,Rua João França,7,fast_food,True,-3.7953453,-38.5499689,Tatá Lanches
4476050636,Fortaleza,967,,Rua José Pedra,7,bar,True,-3.7963066,-38.5497623,Espaço para Eventos Tdb Buffet
4476050641,Fortaleza,745,,Avenida Norte Sul,7,pub,True,-3.7971832,-38.5493834,Bar da Gelada
4476080642,Fortaleza,226,,Rua C,7,pub,True,-3.798898,-38.548872,Escondidinho Dos Amigos
4476080647,Fortaleza,1431,,Rua José Pedra,7,school,True,-3.8000699,-38.5509245,Colégio Batista Independente
4476080654,Fortaleza,,,Travessa Baraúna,7,restaurant,True,-3.8014306,-38.5504225,Delícias Da Thay
4476080657,Fortaleza,1564,,Rua Afonso Lopes,7,fast_food,True,-3.8014655,-38.5508241,LC Lanches & Cia
4476080664,Fortaleza,82,,Rua B,7,restaurant,True,-3.8029401,-38.5501862,Camarão Online
4476088182,Fortaleza,,,Avenida 2,7,school,True,-3.80688,-38.5489349,Infante Rosalina Rodrigues E.M.E.I.F.
4476088184,Fortaleza,,,Avenida 2,7,pub,True,-3.8074045,-38.5481356,Bar do Baleia
4476088186,Fortaleza,1321,,Rua H,7,pub,True,-3.806697,-38.5477164,Bar e Marmitaria O Baturite
4872142747,,,,Avenida Doutor Silas Munguba,7,pharmacy,True,-3.801039,-38.5298375,Pague Menos
4872160376,,,,Avenida Alberto Craveiro,7,school,True,-3.7941486,-38.5187831,EEFM Professora Maria Gonçalves
4872184780,Fortaleza,2644,60860-000,Avenida Alberto Craveiro,7,restaurant,True,-3.8027331,-38.5214643,Churrascaria e Pizzaria Poranga
4876528488,Forteza,716,60743-760,Avenida Heróis do Acre,7,restaurant,True,-3.8029989,-38.5352302,Casa do Feijão Verde
4876551088,Fortaleza,354,60743-760,Avenida Heróis do Acre,7,restaurant,True,-3.8029584,-38.5320095,Ceviche Sushi Bar
4876560466,Fortaleza,5556,,Avenida Heróis do Acre,7,restaurant,True,-3.8029033,-38.5291699,Rita's Churrascaria
4876583565,Fortaleza,5699,,Avenida Doutor Silas Munguba,7,restaurant,True,-3.8024831,-38.5288266,Balbino
4944327321,,771,,Rua Julio Lima,7,bar,True,-3.7948146,-38.4980436,Quiosque Bar do Machadinho
4944350321,,,,Rua Professor Carlos Lobo,7,bar,True,-3.7951384,-38.4846492,Hiper Lanches
5659224653,,184,,Rua Capitão Aragão,7,pharmacy,True,-3.7655432,-38.5160413,ExtraFarma
243013030,Fortaleza,,,Avenida Desembargador Gonzaga,7,restaurant,True,-3.7982609,-38.49906334999999,Esquina do Baião
243013031,Fortaleza,,,Avenida Desembargador Gonzaga,7,restaurant,True,-3.7984196499999996,-38.49964335,Divina Picanha
243801387,Fortaleza,,,Rua Inácio Vasconcelos,7,school,True,-3.813649984158698,-38.49868223147746,Tiquinho de Gente
246799935,Fortaleza,,,Avenida Viena Weyne,7,fast_food,True,-3.8014538895694656,-38.48881800677795,Ponto do Açaí
259959709,Fortaleza,283,60743-760,Rua José da Franca Cabral,7,restaurant,True,-3.8085062049080154,-38.518420329094226,Pizzaria Dom Lazzio
546711689,,,,Rua Djalma Petit,7,school,True,-3.7652587603300893,-38.51280932962843,E.E.F.M. Estado do Pará
580577006,Fortaleza,45,,Rua Euclides Onofre de Souza,7,restaurant,True,-3.7980233563410826,-38.47913271275759,Espaço Gostoso Restaurante
595923194,,859,,Avenida Desembargador Gonzaga,7,restaurant,True,-3.7949618442641597,-38.50078346787502,Rei da Pizza
595923196,,550,,Avenida Oliveira Paiva,7,school,True,-3.7977943798983667,-38.50053534209328,E.E.F.M Walter de Sá Cavalcante
3297673,Fortaleza,1321,,Avenida Washington Soares,7,university,True,-3.7721797875709706,-38.47907927624002,Universidade de Fortaleza
8846759,Fortaleza,4500,,Avenida Juscelino Kubitschek,7,hospital,True,-3.8174671416316444,-38.53363556179183,Hospital Sarah Kubitschek
8846760,Fortaleza,3480,,Avenida Frei Cirilo,7,hospital,True,-3.815569523788934,-38.49978174560101,Hospital Carlos Alberto Studart Gomes
8992752,Fortaleza,1300,,Avenida 2 de Maio,7,school,True,-3.813483316051507,-38.53794036991301,Raimundo Moura Matos E.M.E.I.F.
8992753,Fortaleza,s/n,,Avenida da Saudade,7,school,True,-3.813104781268113,-38.53725129777699,Integrada 2 de Maio EEFM
4464798968,Fortaleza,176,60866290,Avenida Monsenhor Amarilio Rodrigues,3,restaurant,True,-3.8352015,-38.5198614,Pizzaria NL
5285809154,Fortaleza,550,,Rua José Hipólito,3,dentist,True,-3.8336376,-38.4908972,Odontoart
5516424197,Fortaleza,,,Avenida Bulevar 3,3,restaurant,True,-3.8352912,-38.5179685,Ezfomeadoz
5534896714,,98,60866280,Avenida Bulevar 1,3,school,True,-3.8336206,-38.5189569,Colégio Menezes e Sousa
5787291750,Fortaleza,481,60866681,Avenida Castelo de Castro,3,bank,True,-3.833456,-38.5213991,Loterias CAIXA
5787291752,Fortaleza,261,60866290,Avenida Monsenhor Amarilio Rodrigues,3,restaurant,True,-3.8353528,-38.5214601,Universo do Açai
5787291853,Fortaleza,674,60866681,Avenida Castelo de Castro,3,pharmacy,True,-3.8353655,-38.521737,Pague Menos
5787564802,Fortaleza,95,60866290,Avenida Monsenhor Amarilio Rodrigues,3,restaurant,True,-3.8354063,-38.5192955,Marmitaria Popular
5787590022,Fortaleza,,,Avenida Castelo de Castro,3,fast_food,True,-3.8335397,-38.5213863,Paulinha Doces e Salgados
5790300257,Fortaleza,955,60875205,Avenida Contorno Sul,3,fast_food,True,-3.8354592,-38.5162881,Ivan Lanches
5790300258,Fortaleza,,,Avenida Bulevar 1,3,restaurant,True,-3.8338294,-38.5213897,Açai de Primeira
5790309340,Fortaleza,766,60866681,Avenida Castelo de Castro,3,restaurant,True,-3.8362768,-38.5217692,Puro Açai
6416376598,Fortaleza,94,60866-625,Rua 513,3,cafe,True,-3.828729,-38.5149983,Socorro e Paulo
6416389147,Fortaleza,31,60866-620,Rua 507,3,fast_food,True,-3.8292548,-38.5150461,Célia Lanches
242892582,Fortaleza,,,Avenida Washington Soares,3,restaurant,True,-3.840088327495023,-38.479125881571704,Barraca 3 irmãs
243234590,Fortaleza,1578,60864-810,Avenida Presidente Costa e Silva (Perimetral),3,hospital,True,-3.829462578918899,-38.50907574203264,Frotinha da Messejana
245552905,Fortaleza,,,Rua Manuel Castelo Branco,3,bank,True,-3.83151045,-38.4925403,Banco do Brasil
245552906,Fortaleza,,,Rua Padre Pedro de Alencar,3,pharmacy,True,-3.831893391063897,-38.49409953020746,Dose Certa
246800292,Fortaleza,,,Avenida Frei Cirilo,3,fast_food,True,-3.8150689315813335,-38.498195102679944,UTI do Lanche
255870856,Fortaleza,,,Rua Eduardo Porto,3,pharmacy,True,-3.8326071232085566,-38.49419999768807,Pague Menos
495259259,Fortaleza,,,Avenida Doutor Joaquim Bento,3,school,True,-3.8284515000000003,-38.4860358,EMEIF Josefa Barros de Alencar
495261402,Fortaleza,,,Rua Coronel Guilherme Alencar,3,school,True,-3.831436582174842,-38.49144514174375,Patronato
559120411,Fortaleza,544,60873-010,Rua Capitão Porfírio,3,school,True,-3.8534091278470974,-38.50079089173435,EMEIF Bárbara de Alencar
574084390,Fortaleza,630,,Avenida Valparaíso,3,driving_school,True,-3.8439387129940843,-38.52582615699091,Auto Escola Moderna
633025944,Fortaleza,1559,,Rua Doutor Pergentino Maia,3,hospital,True,-3.832156004686842,-38.47979662243426,Hospital Geral Doutor Waldemar Alcântara
658600423,,,,Rua Isabel Ferreira,3,school,True,-3.8293827284447812,-38.46697581644787,Isabel Ferreira
3287642,Fortaleza,,,Avenida Frei Cirilo,3,school,True,-3.8229460637186783,-38.495564021809216,Colégio Seminário Seráfico Nossa Senhora do Brasil
8846767,Fortaleza,7700,60811-341,Avenida Washington Soares,3,hospital,True,-3.8220895310066503,-38.481917420971016,Hospital Distrital Gonzaga Mota
2052203002,Fortaleza,s/n,,Rua 41,9,bank,True,-3.8306744,-38.5576399,Bradesco (José Walter)
2052203004,Fortaleza,330,,Avenida C,9,post_office,True,-3.8288412,-38.5547727,Correios José Walter
2052206134,Fortaleza,1150,,Rua João Galberto,9,pharmacy,True,-3.8317845,-38.5606223,Pague Menos (José Walter)
2052206136,Fortaleza,61,,Avenida João de Araújo Lima,9,restaurant,True,-3.8219485,-38.5581179,Esfiha & Cia (José Walter)
4464251091,Fortaleza,11,,Avenida João de Araújo Lima,9,fast_food,True,-3.8215497,-38.5580405,Rei do Sanduíche (José Walter)
4464251092,Fortaleza,21,,Avenida João de Araújo Lima,9,restaurant,True,-3.8216393,-38.5580837,Casa do Camarão (José Walter)
4464251093,Fortaleza,120,,Rua 10,9,restaurant,True,-3.8223523,-38.5582796,Marcus da Picanha
4464251094,Fortaleza,261,,Avenida João de Araujo Lima,9,restaurant,True,-3.8240675,-38.5585986,Salviano Churrascaria & Pizzaria
4464251095,Fortaleza,1884,,Avenida João de Araújo Lima,9,fast_food,True,-3.823176,-38.5585304,Azzurra Pizzxzaria e Lanchonete
4464257328,Fortaleza,,,Rua C,9,restaurant,True,-3.822266,-38.561177,Brasillis Pizzaria
4464257329,Fortaleza,371,,Rua C,9,restaurant,True,-3.8218018,-38.5628377,Espetinho Las Vegas
4464257330,Fortaleza,,,Rua C,9,pub,True,-3.8220324,-38.5627853,Bar da Kátia
4464257331,Fortaleza,96,,Rua Mangaba,9,pub,True,-3.82218,-38.563035,Lima's Bar
4464257332,Fortaleza,,,Rua C,9,pub,True,-3.8224259,-38.561442,Bar do Rui
4464257334,Fortaleza,670,,Avenida A,9,restaurant,True,-3.823916,-38.5568158,Império Grill
4464257337,Fortaleza,482,,Avenida A,9,school,True,-3.8243986,-38.5548425,E.E.F.M. Polivalente Modelo de Fortaleza
4464279377,Fortaleza,192,,Avenida J,9,fast_food,True,-3.8269491,-38.5545666,Pastelaria Los Manos
4464279378,Fortaleza,s/n,,Rua 26,9,school,True,-3.8266039,-38.5551379,E.M.E.I.F. Diogo Vital de Siqueira
4464295470,Fortaleza,270,,Rua 57,9,school,True,-3.8280621,-38.5526238,Colégio Henrique Jorge
4464295471,Fortaleza,160,,Avenida C,9,school,True,-3.8292293,-38.5536045,Colegio Vega
4464295475,Fortaleza,485,,Avenida C,9,restaurant,True,-3.8288347,-38.5561129,Espetinho do Lenielson
4464295476,Fortaleza,312,,Avenida C,9,restaurant,True,-3.8287397,-38.5563771,Kokito Restaurante
4464295482,Fortaleza,545,,Rua 41,9,restaurant,True,-3.8303967,-38.5576337,Pedin Fast Food's
4464954397,Fortaleza,180,,Avenida L,9,restaurant,True,-3.8261734,-38.5561506,Chico do Frango
4465039532,,,,Rua 3,9,fast_food,True,-3.8183412,-38.5721375,BroKdos Lanchonete & Self Service
4465039538,Fortaleza,506,,Rua Carlos Pimenta,9,school,True,-3.8151388,-38.5740307,Estado do Maranhão E.E.F.M.
4465039540,,740,,Avenida Presidente Costa e Silva,9,restaurant,True,-3.8126739,-38.5728071,Veríssimo Mondubim
4465039542,,80,,Rua Marcos Pólo,9,restaurant,True,-3.8153205,-38.5717564,Vivo Açaí
4465085317,Fortaleza,62c,,Rua 14,9,restaurant,True,-3.8160855,-38.5686439,Meu Rei Pizzaria e Pastelaria
4465141230,,104,,Rua 14,9,restaurant,True,-3.8162999,-38.5684664,Pizza's Do Hut
4465141231,Fortaleza,,,Rua 10,9,school,True,-3.8170361,-38.5694378,Osmirio Barreto Escola
4465141232,Fortaleza,1717,,Avenida Presidente Costa e Silva,9,restaurant,True,-3.8170175,-38.5662995,Churrascaria Assis Veríssimo I
4465141234,Fortaleza,1801,,Avenida Presidente Costa e Silva,9,restaurant,True,-3.817092,-38.5660193,Pizzaria La Fornalha
4465141235,Fortaleza,315,,Rua 07,9,bar,True,-3.8220421,-38.5658205,Lis Buffet
4465156885,Fortaleza,211,,Rua 03,9,bar,True,-3.819041,-38.5668402,MeiryCake
4465156886,Fortaleza,56,,Avenida 1,9,restaurant,True,-3.8182916,-38.565542,Lanchao
4465156890,Fortaleza,10,,Rua 10,9,pub,True,-3.8187038,-38.5653864,Buteco da Dona Maria
4465156891,Fortaleza,135,,Avenida 1,9,restaurant,True,-3.8188643,-38.5654347,Auri Lanches
4465638441,Fortaleza,120,,Rua 5,9,restaurant,True,-3.8177255,-38.5735946,Ké Deliciasa
4465638451,Fortaleza,833,,Rua Monte Líbano,9,restaurant,True,-3.8274249,-38.5638793,Choppao Restaurante Pizzaria
4465638453,Fortaleza,140,,Rua Leste Oeste 5,9,school,True,-3.8266568,-38.5647644,Novo Renascer Emeif
4465638460,,,,Rua Ipaumirim,9,pub,True,-3.8272493,-38.5707312,Bar do Reis
4465659957,,1360,,Avenida 1,9,pharmacy,True,-3.8270138,-38.5705954,Farmácia Mão Amiga
4465659959,Fortaleza,531,,Rua Artur de Sousa,9,pub,True,-3.8282632,-38.5718548,Loira Drink's Bar
4465659965,Fortaleza,1251,,Rua Joaquim dos Anjos,9,pharmacy,True,-3.8300359,-38.5717522,Farmácia Vitalícia
4465681242,Fortaleza,s/n,,Rua Planaltina,9,school,True,-3.8326882,-38.5696657,Liceu Professor Domingos Brasileiro
4465681245,Fortaleza,928,,Rua Joaquim dos Anjos,9,restaurant,True,-3.8307566,-38.5695524,Frango do Pantanal
4465681246,Fortaleza,1491,,Rua Antônio Pereira,9,school,True,-3.8308625,-38.5708301,CIES Centro Integrado de Educação e Saúde Zélia Correia
4465681252,Fortaleza,1260,,Rua Paranaí,9,restaurant,True,-3.8328785,-38.5687808,Cintia Lanches
4465681253,Fortaleza,s/n,,Rua Pedro Jorge,9,school,True,-3.8332598,-38.5681994,E.E.F.M. Deputado Joaci Pereira
4465681254,Fortaleza,1260,,Rua Zuleica Pontes,9,school,True,-3.8321159,-38.5660569,E.M.I.F. Geisa Firmo Gonçalves
4465681256,Fortaleza,123,,Rua Lucas Avelino,9,restaurant,True,-3.8294144,-38.562337,Come Bem Lanchonete
4465684864,Fortaleza,66,,Rua Lucas Avelino,9,restaurant,True,-3.8282892,-38.5619308,Que Frango - Galeto Delivery
4465688228,Fortaleza,13285,,Avenida Bernardo Manuel,9,school,True,-3.8337314,-38.5627547,Centro Educacional Doris Johnson
4466275261,Fortaleza,833,,Avenida Poebla,9,school,True,-3.8396883,-38.5635884,Instituto Pedagogico Labouré
4466275268,Fortaleza,1780,,Avenida João de Araujo Lima,9,restaurant,True,-3.8374271,-38.5617442,Restaurante 2 Irmãos Paulinho e Dedé
4466275270,Fortaleza,1762,,Avenida João de Araujo Lima,9,restaurant,True,-3.836855,-38.561638,Cantinho Dona Jô
4466275271,Fortaleza,1707,,Avenida João de Araujo Lima,9,restaurant,True,-3.8369539,-38.5612557,Churrascaria Sabor & Cia
4466275273,Fortaleza,740b,,Avenida G,9,restaurant,True,-3.8371164,-38.5609089,Marmitaria Manas
4466275275,Fortaleza,580,,Avenida L,9,pharmacy,True,-3.8375295,-38.5595695,Fármacia Viviane
4466275279,Fortaleza,581,,Avenida G,9,cafe,True,-3.837784,-38.5596435,Café Livre
4466275281,Fortaleza,701,,Avenida G,9,school,True,-3.8374934,-38.5606011,Colégio Lima Silva
4466275284,Fortaleza,731,,Avenida G,9,restaurant,True,-3.8373122,-38.5607707,EsQuina Do Pastel
4466355545,Fortaleza,585,,Avenida G,9,restaurant,True,-3.8377406,-38.5597183,Real Sabores
4466355550,Fortaleza,142,,Rua 64,9,fast_food,True,-3.8378905,-38.5590987,Açai Praça da 3 Lanchonete Ponto do Açaí Potente
4466355551,Fortaleza,164,,Rua 64,9,fast_food,True,-3.8378289,-38.5591604,Espaço da Loura
4466355552,Fortaleza,142,,Rua 64,9,fast_food,True,-3.8379226,-38.5590061,Vitaminão Lanches & Vitaminas
4466355553,Fortaleza,164,,Rua 64,9,fast_food,True,-3.8379627,-38.5588975,Jesa Lanches
4466355554,Fortaleza,164,,Rua 64,9,fast_food,True,-3.8380082,-38.5588063,Bigode do Churrasco
4466355556,Fortaleza,121,,Rua 64,9,restaurant,True,-3.8381795,-38.5588975,Panela de Barro
4466355558,Fortaleza,90,,Rua 64,9,fast_food,True,-3.8380845,-38.5586454,Point das Fritas
4466355559,Fortaleza,90,,Rua 64,9,fast_food,True,-3.8380711,-38.5586722,Sunsplash Lanches
4466355563,Fortaleza,s/n,,Rua 45,9,school,True,-3.8377473,-38.5584321,E.M.E.I.F. Rogaciano Leite
4466355564,Fortaleza,50,,Rua 62,9,restaurant,True,-3.8374128,-38.5581049,Cia da Esfiha (Praça da 3)
4466355565,Fortaleza,60,,Rua 62,9,restaurant,True,-3.8373726,-38.5583162,Restaurante e Frigorífico Quero Mais
4466355566,Fortaleza,70,,Rua 62,9,pharmacy,True,-3.8373559,-38.5583497,Farmácia José Walter
4466355568,Fortaleza,78,,Rua 45,9,fast_food,True,-3.837281,-38.5585555,Bella Pizza (Praça da 3)
4466355569,Fortaleza,120,,Rua 62,9,fast_food,True,-3.8371846,-38.558921,Lanlan Sanduiches
4466355570,Fortaleza,140,,Rua 62,9,school,True,-3.8371371,-38.5591496,Colégio Silvia Helena
4466392500,Fortaleza,1251a,,Avenida J,9,fast_food,True,-3.836024,-38.5570321,Bom Pastel & Massas
4466392502,Fortaleza,1461,,Avenida J,9,school,True,-3.8378535,-38.5575974,Colégio Mackenzie
4466392503,Fortaleza,1531,,Avenida J,9,fast_food,True,-3.8385386,-38.5578254,Pizza Fabulosa
4466392505,Fortaleza,1561,,Avenida J,9,school,True,-3.8388049,-38.5579086,Colégio Jorge Amado
4466392508,Fortaleza,430,,Avenida H,9,school,True,-3.8409505,-38.5593593,E.M.E.I.F. Ari de Sá Cavalcante
4466392512,Fortaleza,1481,,Avenida L,9,fast_food,True,-3.8377777,-38.5593441,Milla do Brasil Lanches
4466456071,Fortaleza,1681,,Avenida João de Araujo Lima,9,restaurant,True,-3.8365463,-38.5611324,Tempero Nobre
4466456072,Fortaleza,1681,,Avenida João de Araujo Lima,9,restaurant,True,-3.836565,-38.5611458,Gago Grill
